
0it [00:00, ?it/s]
5771it [42:14,  1.23it/s, bound:3843 nc:481 ncall:1.6e+06 eff:0.4% logz=46.54+/-0.22 dlogz:0.252>0.1]
5777it [42:14,  1.79it/s, bound:3849 nc:  1 ncall:1.6e+06 eff:0.4% logz=46.67+/-0.23 dlogz:0.015>0.1]
5780it [42:20,  1.25it/s, bound:3852 nc:483 ncall:1.6e+06 eff:0.4% logz=46.55+/-0.22 dlogz:0.246>0.1]
5787it [42:26,  1.24it/s, bound:3859 nc:483 ncall:1.6e+06 eff:0.4% logz=46.55+/-0.22 dlogz:0.242>0.1]
5795it [42:31,  1.32it/s, bound:3867 nc:480 ncall:1.6e+06 eff:0.4% logz=46.55+/-0.22 dlogz:0.237>0.1]
5803it [42:37,  1.34it/s, bound:3875 nc:472 ncall:1.6e+06 eff:0.4% logz=46.55+/-0.22 dlogz:0.245>0.1]
5811it [42:42,  1.39it/s, bound:3883 nc:482 ncall:1.6e+06 eff:0.4% logz=46.55+/-0.22 dlogz:0.240>0.1]
5819it [42:48,  1.39it/s, bound:3891 nc:474 ncall:1.6e+06 eff:0.4% logz=46.56+/-0.22 dlogz:0.235>0.1]
5827it [42:54,  1.38it/s, bound:3899 nc:488 ncall:1.6e+06 eff:0.4% logz=46.56+/-0.22 dlogz:0.231>0.1]
5834it [42:54,  1.91it/s, bound:3906 nc:  1 ncall:1.6e+06 eff:0.4% logz=46.60+/-0.22 dlogz:0.148>0.1]
5837it [43:00,  1.37it/s, bound:3909 nc:474 ncall:1.6e+06 eff:0.4% logz=46.56+/-0.22 dlogz:0.225>0.1]
5843it [43:06,  1.25it/s, bound:3915 nc:482 ncall:1.6e+06 eff:0.4% logz=46.56+/-0.22 dlogz:0.222>0.1]
5851it [43:11,  1.31it/s, bound:3923 nc:487 ncall:1.6e+06 eff:0.4% logz=46.56+/-0.22 dlogz:0.217>0.1]
5858it [43:11,  1.88it/s, bound:3930 nc:  1 ncall:1.6e+06 eff:0.4% logz=46.64+/-0.22 dlogz:0.069>0.1]
5861it [43:17,  1.36it/s, bound:3933 nc:482 ncall:1.6e+06 eff:0.4% logz=46.57+/-0.22 dlogz:0.212>0.1]
5867it [43:22,  1.27it/s, bound:3939 nc:475 ncall:1.6e+06 eff:0.4% logz=46.57+/-0.22 dlogz:0.209>0.1]
5874it [43:22,  1.92it/s, bound:3946 nc:476 ncall:1.6e+06 eff:0.4% logz=46.57+/-0.22 dlogz:0.205>0.1]
5877it [43:28,  1.33it/s, bound:3949 nc:489 ncall:1.6e+06 eff:0.4% logz=46.57+/-0.22 dlogz:0.204>0.1]
5883it [43:33,  1.22it/s, bound:3955 nc:486 ncall:1.6e+06 eff:0.4% logz=46.57+/-0.22 dlogz:0.201>0.1]
5891it [43:39,  1.30it/s, bound:3963 nc:487 ncall:1.6e+06 eff:0.4% logz=46.57+/-0.22 dlogz:0.197>0.1]
5898it [43:39,  1.91it/s, bound:3970 nc:483 ncall:1.6e+06 eff:0.4% logz=46.57+/-0.22 dlogz:0.194>0.1]
5901it [43:44,  1.37it/s, bound:3973 nc:483 ncall:1.6e+06 eff:0.4% logz=46.57+/-0.22 dlogz:0.192>0.1]
5907it [43:50,  1.25it/s, bound:3979 nc:477 ncall:1.6e+06 eff:0.4% logz=46.58+/-0.22 dlogz:0.189>0.1]
5915it [43:56,  1.30it/s, bound:3987 nc:480 ncall:1.6e+06 eff:0.4% logz=46.58+/-0.22 dlogz:0.186>0.1]
5923it [44:02,  1.34it/s, bound:3995 nc:481 ncall:1.6e+06 eff:0.4% logz=46.58+/-0.22 dlogz:0.182>0.1]
5931it [44:07,  1.38it/s, bound:4003 nc:488 ncall:1.6e+06 eff:0.4% logz=46.58+/-0.22 dlogz:0.179>0.1]
5939it [44:12,  1.41it/s, bound:4011 nc:487 ncall:1.6e+06 eff:0.4% logz=46.58+/-0.22 dlogz:0.175>0.1]
5947it [44:18,  1.42it/s, bound:4019 nc:486 ncall:1.6e+06 eff:0.4% logz=46.58+/-0.22 dlogz:0.172>0.1]
5955it [44:23,  1.44it/s, bound:4027 nc:479 ncall:1.6e+06 eff:0.4% logz=46.59+/-0.22 dlogz:0.168>0.1]
5963it [44:29,  1.45it/s, bound:4035 nc:486 ncall:1.6e+06 eff:0.4% logz=46.59+/-0.22 dlogz:0.165>0.1]
5971it [44:34,  1.47it/s, bound:4043 nc:485 ncall:1.6e+06 eff:0.4% logz=46.59+/-0.22 dlogz:0.162>0.1]
5979it [44:39,  1.47it/s, bound:4051 nc:486 ncall:1.7e+06 eff:0.4% logz=46.59+/-0.22 dlogz:0.158>0.1]
5987it [44:45,  1.49it/s, bound:4059 nc:484 ncall:1.7e+06 eff:0.4% logz=46.59+/-0.22 dlogz:0.155>0.1]
5995it [44:50,  1.47it/s, bound:4067 nc:477 ncall:1.7e+06 eff:0.4% logz=46.59+/-0.22 dlogz:0.152>0.1]
6003it [44:57,  1.40it/s, bound:4075 nc:490 ncall:1.7e+06 eff:0.4% logz=46.59+/-0.22 dlogz:0.149>0.1]
6011it [45:02,  1.40it/s, bound:4083 nc:490 ncall:1.7e+06 eff:0.4% logz=46.60+/-0.22 dlogz:0.146>0.1]
6019it [45:08,  1.40it/s, bound:4091 nc:486 ncall:1.7e+06 eff:0.4% logz=46.60+/-0.22 dlogz:0.143>0.1]
6027it [45:13,  1.43it/s, bound:4099 nc:488 ncall:1.7e+06 eff:0.4% logz=46.60+/-0.22 dlogz:0.141>0.1]
6034it [45:19,  1.41it/s, bound:4107 nc:490 ncall:1.7e+06 eff:0.4% logz=46.60+/-0.22 dlogz:0.138>0.1]
6041it [45:19,  1.94it/s, bound:4114 nc:  1 ncall:1.7e+06 eff:0.4% logz=46.68+/-0.23 dlogz:0.003>0.1]
6044it [45:24,  1.40it/s, bound:4117 nc:486 ncall:1.7e+06 eff:0.4% logz=46.60+/-0.22 dlogz:0.135>0.1]
6050it [45:29,  1.31it/s, bound:4123 nc:490 ncall:1.7e+06 eff:0.4% logz=46.60+/-0.22 dlogz:0.133>0.1]
6058it [45:35,  1.37it/s, bound:4131 nc:461 ncall:1.7e+06 eff:0.4% logz=46.60+/-0.22 dlogz:0.130>0.1]
6066it [45:40,  1.40it/s, bound:4139 nc:480 ncall:1.7e+06 eff:0.4% logz=46.61+/-0.22 dlogz:0.128>0.1]
6074it [45:46,  1.44it/s, bound:4147 nc:482 ncall:1.7e+06 eff:0.4% logz=46.61+/-0.22 dlogz:0.125>0.1]
6081it [45:46,  2.01it/s, bound:4154 nc:487 ncall:1.7e+06 eff:0.4% logz=46.61+/-0.22 dlogz:0.123>0.1]
6084it [45:51,  1.42it/s, bound:4157 nc:490 ncall:1.7e+06 eff:0.4% logz=46.61+/-0.22 dlogz:0.122>0.1]
6090it [45:57,  1.32it/s, bound:4163 nc:484 ncall:1.7e+06 eff:0.4% logz=46.61+/-0.22 dlogz:0.120>0.1]
6098it [46:02,  1.35it/s, bound:4171 nc:491 ncall:1.7e+06 eff:0.4% logz=46.61+/-0.22 dlogz:0.118>0.1]
6106it [46:08,  1.38it/s, bound:4179 nc:487 ncall:1.7e+06 eff:0.4% logz=46.61+/-0.22 dlogz:0.115>0.1]
6113it [46:08,  1.96it/s, bound:4186 nc:  1 ncall:1.7e+06 eff:0.4% logz=46.65+/-0.22 dlogz:0.040>0.1]
6116it [46:13,  1.42it/s, bound:4189 nc:489 ncall:1.7e+06 eff:0.4% logz=46.61+/-0.22 dlogz:0.113>0.1]
6122it [46:18,  1.32it/s, bound:4195 nc:484 ncall:1.7e+06 eff:0.4% logz=46.61+/-0.22 dlogz:0.111>0.1]
6130it [46:24,  1.36it/s, bound:4203 nc:491 ncall:1.7e+06 eff:0.4% logz=46.62+/-0.22 dlogz:0.109>0.1]
6138it [46:29,  1.40it/s, bound:4211 nc:485 ncall:1.7e+06 eff:0.4% logz=46.62+/-0.22 dlogz:0.107>0.1]
6146it [46:35,  1.43it/s, bound:4219 nc:488 ncall:1.7e+06 eff:0.4% logz=46.62+/-0.22 dlogz:0.105>0.1]
6154it [46:40,  1.45it/s, bound:4227 nc:491 ncall:1.7e+06 eff:0.4% logz=46.62+/-0.22 dlogz:0.102>0.1]
6162it [46:46,  1.44it/s, bound:4235 nc:491 ncall:1.7e+06 eff:0.4% logz=46.62+/-0.22 dlogz:0.100>0.1]
6163it [46:51,  2.19it/s, bound:4236 nc:  1 ncall:1.7e+06 eff:0.4% logz=46.68+/-0.23 dlogz:0.000>0.1]

