
0it [00:00, ?it/s]
6135it [51:14,  2.58it/s, bound:4481 nc:397 ncall:1.6e+06 eff:0.4% logz=45.73+/-0.22 dlogz:0.413>0.1]
6137it [51:18,  1.03it/s, bound:4483 nc:211 ncall:1.6e+06 eff:0.4% logz=45.73+/-0.22 dlogz:0.411>0.1]
6140it [51:19,  1.65it/s, bound:4485 nc:380 ncall:1.6e+06 eff:0.4% logz=45.73+/-0.22 dlogz:0.408>0.1]
6142it [51:19,  2.18it/s, bound:4487 nc:279 ncall:1.6e+06 eff:0.4% logz=45.73+/-0.22 dlogz:0.406>0.1]
6144it [51:19,  2.89it/s, bound:4489 nc:257 ncall:1.6e+06 eff:0.4% logz=45.73+/-0.22 dlogz:0.405>0.1]
6146it [51:23,  1.09it/s, bound:4491 nc:410 ncall:1.6e+06 eff:0.4% logz=45.73+/-0.22 dlogz:0.403>0.1]
6148it [51:24,  1.49it/s, bound:4493 nc:404 ncall:1.6e+06 eff:0.4% logz=45.73+/-0.22 dlogz:0.401>0.1]
6150it [51:24,  2.03it/s, bound:4495 nc:353 ncall:1.6e+06 eff:0.4% logz=45.73+/-0.22 dlogz:0.399>0.1]
6152it [51:24,  2.73it/s, bound:4497 nc:371 ncall:1.6e+06 eff:0.4% logz=45.73+/-0.22 dlogz:0.397>0.1]
6154it [51:29,  1.01it/s, bound:4499 nc:378 ncall:1.6e+06 eff:0.4% logz=45.73+/-0.22 dlogz:0.396>0.1]
6156it [51:29,  1.40it/s, bound:4501 nc:303 ncall:1.6e+06 eff:0.4% logz=45.73+/-0.22 dlogz:0.394>0.1]
6158it [51:29,  1.91it/s, bound:4503 nc:377 ncall:1.6e+06 eff:0.4% logz=45.73+/-0.22 dlogz:0.392>0.1]
6160it [51:29,  2.55it/s, bound:4505 nc:388 ncall:1.6e+06 eff:0.4% logz=45.73+/-0.22 dlogz:0.391>0.1]
6162it [51:34,  1.03s/it, bound:4507 nc:353 ncall:1.6e+06 eff:0.4% logz=45.73+/-0.22 dlogz:0.389>0.1]
6164it [51:34,  1.34it/s, bound:4509 nc:381 ncall:1.6e+06 eff:0.4% logz=45.73+/-0.22 dlogz:0.387>0.1]
6166it [51:35,  1.83it/s, bound:4511 nc:298 ncall:1.6e+06 eff:0.4% logz=45.73+/-0.22 dlogz:0.385>0.1]
6168it [51:35,  2.48it/s, bound:4513 nc:325 ncall:1.6e+06 eff:0.4% logz=45.73+/-0.22 dlogz:0.384>0.1]
6170it [51:40,  1.03s/it, bound:4515 nc:335 ncall:1.6e+06 eff:0.4% logz=45.73+/-0.22 dlogz:0.382>0.1]
6172it [51:40,  1.34it/s, bound:4517 nc:337 ncall:1.6e+06 eff:0.4% logz=45.73+/-0.22 dlogz:0.380>0.1]
6174it [51:40,  1.83it/s, bound:4519 nc:311 ncall:1.6e+06 eff:0.4% logz=45.73+/-0.22 dlogz:0.379>0.1]
6176it [51:40,  2.45it/s, bound:4521 nc:399 ncall:1.6e+06 eff:0.4% logz=45.74+/-0.22 dlogz:0.377>0.1]
6178it [51:46,  1.12s/it, bound:4523 nc:437 ncall:1.6e+06 eff:0.4% logz=45.74+/-0.22 dlogz:0.375>0.1]
6180it [51:46,  1.24it/s, bound:4525 nc:411 ncall:1.6e+06 eff:0.4% logz=45.74+/-0.22 dlogz:0.374>0.1]
6182it [51:46,  1.69it/s, bound:4527 nc:469 ncall:1.6e+06 eff:0.4% logz=45.74+/-0.22 dlogz:0.372>0.1]
6183it [51:46,  1.98it/s, bound:4528 nc:  1 ncall:1.6e+06 eff:0.4% logz=45.79+/-0.22 dlogz:0.117>0.1]
6185it [51:51,  1.12s/it, bound:4530 nc:390 ncall:1.6e+06 eff:0.4% logz=45.74+/-0.22 dlogz:0.369>0.1]
6187it [51:51,  1.27it/s, bound:4532 nc:356 ncall:1.6e+06 eff:0.4% logz=45.74+/-0.22 dlogz:0.368>0.1]
6189it [51:51,  1.79it/s, bound:4534 nc:335 ncall:1.6e+06 eff:0.4% logz=45.74+/-0.22 dlogz:0.366>0.1]
6191it [51:51,  2.38it/s, bound:4537 nc:751 ncall:1.6e+06 eff:0.4% logz=45.74+/-0.22 dlogz:0.365>0.1]
6192it [51:56,  1.19s/it, bound:4538 nc:449 ncall:1.6e+06 eff:0.4% logz=45.74+/-0.22 dlogz:0.364>0.1]
6194it [51:56,  1.24it/s, bound:4540 nc:366 ncall:1.6e+06 eff:0.4% logz=45.74+/-0.22 dlogz:0.362>0.1]
6196it [51:56,  1.76it/s, bound:4542 nc:333 ncall:1.6e+06 eff:0.4% logz=45.74+/-0.22 dlogz:0.361>0.1]
6198it [51:57,  2.43it/s, bound:4544 nc:384 ncall:1.6e+06 eff:0.4% logz=45.74+/-0.22 dlogz:0.359>0.1]
6200it [52:01,  1.02s/it, bound:4546 nc:398 ncall:1.6e+06 eff:0.4% logz=45.74+/-0.22 dlogz:0.357>0.1]
6202it [52:01,  1.38it/s, bound:4548 nc:478 ncall:1.6e+06 eff:0.4% logz=45.74+/-0.22 dlogz:0.356>0.1]
6204it [52:02,  1.91it/s, bound:4550 nc:438 ncall:1.6e+06 eff:0.4% logz=45.74+/-0.22 dlogz:0.354>0.1]
6206it [52:02,  2.61it/s, bound:4552 nc:323 ncall:1.6e+06 eff:0.4% logz=45.74+/-0.22 dlogz:0.353>0.1]
6208it [52:07,  1.05s/it, bound:4554 nc:393 ncall:1.6e+06 eff:0.4% logz=45.74+/-0.22 dlogz:0.351>0.1]
6210it [52:07,  1.32it/s, bound:4556 nc:447 ncall:1.6e+06 eff:0.4% logz=45.74+/-0.22 dlogz:0.349>0.1]
6212it [52:07,  1.82it/s, bound:4558 nc:324 ncall:1.6e+06 eff:0.4% logz=45.74+/-0.22 dlogz:0.348>0.1]
6214it [52:07,  2.46it/s, bound:4560 nc:444 ncall:1.6e+06 eff:0.4% logz=45.74+/-0.22 dlogz:0.346>0.1]
6216it [52:12,  1.05s/it, bound:4562 nc:289 ncall:1.6e+06 eff:0.4% logz=45.74+/-0.22 dlogz:0.345>0.1]
6218it [52:12,  1.32it/s, bound:4564 nc:426 ncall:1.6e+06 eff:0.4% logz=45.74+/-0.22 dlogz:0.343>0.1]
6220it [52:13,  1.79it/s, bound:4566 nc:384 ncall:1.6e+06 eff:0.4% logz=45.74+/-0.22 dlogz:0.342>0.1]
6221it [52:13,  2.10it/s, bound:4567 nc:  1 ncall:1.6e+06 eff:0.4% logz=45.83+/-0.23 dlogz:0.010>0.1]
6223it [52:13,  2.92it/s, bound:4569 nc:334 ncall:1.6e+06 eff:0.4% logz=45.74+/-0.22 dlogz:0.339>0.1]
6225it [52:18,  1.10s/it, bound:4571 nc:420 ncall:1.6e+06 eff:0.4% logz=45.74+/-0.22 dlogz:0.338>0.1]
6227it [52:18,  1.29it/s, bound:4573 nc:400 ncall:1.6e+06 eff:0.4% logz=45.74+/-0.22 dlogz:0.336>0.1]
6229it [52:19,  1.79it/s, bound:4575 nc:422 ncall:1.6e+06 eff:0.4% logz=45.74+/-0.22 dlogz:0.335>0.1]
6231it [52:19,  2.44it/s, bound:4577 nc:417 ncall:1.6e+06 eff:0.4% logz=45.74+/-0.22 dlogz:0.333>0.1]
6233it [52:24,  1.07s/it, bound:4579 nc:417 ncall:1.6e+06 eff:0.4% logz=45.74+/-0.22 dlogz:0.332>0.1]
6235it [52:24,  1.30it/s, bound:4581 nc:381 ncall:1.6e+06 eff:0.4% logz=45.74+/-0.22 dlogz:0.330>0.1]
6237it [52:24,  1.79it/s, bound:4583 nc:355 ncall:1.6e+06 eff:0.4% logz=45.74+/-0.22 dlogz:0.329>0.1]
6239it [52:24,  2.43it/s, bound:4585 nc:270 ncall:1.6e+06 eff:0.4% logz=45.75+/-0.22 dlogz:0.327>0.1]
6241it [52:30,  1.10s/it, bound:4587 nc:404 ncall:1.6e+06 eff:0.4% logz=45.75+/-0.22 dlogz:0.326>0.1]
6243it [52:30,  1.27it/s, bound:4589 nc:462 ncall:1.6e+06 eff:0.4% logz=45.75+/-0.22 dlogz:0.324>0.1]
6245it [52:30,  1.75it/s, bound:4591 nc:311 ncall:1.6e+06 eff:0.4% logz=45.75+/-0.22 dlogz:0.323>0.1]
6247it [52:30,  2.37it/s, bound:4593 nc:295 ncall:1.6e+06 eff:0.4% logz=45.75+/-0.22 dlogz:0.322>0.1]
6249it [52:36,  1.11s/it, bound:4595 nc:464 ncall:1.6e+06 eff:0.4% logz=45.75+/-0.22 dlogz:0.320>0.1]
6251it [52:36,  1.24it/s, bound:4598 nc:744 ncall:1.6e+06 eff:0.4% logz=45.75+/-0.22 dlogz:0.319>0.1]
6253it [52:36,  1.72it/s, bound:4600 nc:431 ncall:1.6e+06 eff:0.4% logz=45.75+/-0.22 dlogz:0.317>0.1]
6255it [52:41,  1.17s/it, bound:4601 nc:461 ncall:1.6e+06 eff:0.4% logz=45.75+/-0.22 dlogz:0.316>0.1]
6257it [52:41,  1.20it/s, bound:4603 nc:229 ncall:1.6e+06 eff:0.4% logz=45.75+/-0.22 dlogz:0.314>0.1]
6260it [52:41,  1.90it/s, bound:4605 nc:261 ncall:1.6e+06 eff:0.4% logz=45.75+/-0.22 dlogz:0.312>0.1]
6262it [52:41,  2.50it/s, bound:4607 nc:425 ncall:1.6e+06 eff:0.4% logz=45.75+/-0.22 dlogz:0.311>0.1]
6264it [52:46,  1.03it/s, bound:4609 nc:259 ncall:1.6e+06 eff:0.4% logz=45.75+/-0.22 dlogz:0.309>0.1]
6266it [52:46,  1.41it/s, bound:4611 nc:405 ncall:1.6e+06 eff:0.4% logz=45.75+/-0.22 dlogz:0.308>0.1]
6268it [52:46,  1.90it/s, bound:4613 nc:373 ncall:1.6e+06 eff:0.4% logz=45.75+/-0.22 dlogz:0.307>0.1]
6270it [52:47,  2.56it/s, bound:4615 nc:392 ncall:1.6e+06 eff:0.4% logz=45.75+/-0.22 dlogz:0.305>0.1]
6272it [52:52,  1.03s/it, bound:4617 nc:410 ncall:1.6e+06 eff:0.4% logz=45.75+/-0.22 dlogz:0.304>0.1]
6274it [52:52,  1.35it/s, bound:4619 nc:270 ncall:1.6e+06 eff:0.4% logz=45.75+/-0.22 dlogz:0.302>0.1]
6276it [52:52,  1.85it/s, bound:4621 nc:357 ncall:1.6e+06 eff:0.4% logz=45.75+/-0.22 dlogz:0.301>0.1]
6278it [52:52,  2.50it/s, bound:4623 nc:403 ncall:1.6e+06 eff:0.4% logz=45.75+/-0.22 dlogz:0.300>0.1]
6280it [52:57,  1.07s/it, bound:4625 nc:428 ncall:1.6e+06 eff:0.4% logz=45.75+/-0.22 dlogz:0.298>0.1]
6282it [52:58,  1.30it/s, bound:4627 nc:424 ncall:1.6e+06 eff:0.4% logz=45.75+/-0.22 dlogz:0.297>0.1]
6284it [52:58,  1.78it/s, bound:4629 nc:269 ncall:1.6e+06 eff:0.4% logz=45.75+/-0.22 dlogz:0.296>0.1]
6286it [52:58,  2.42it/s, bound:4631 nc:246 ncall:1.6e+06 eff:0.4% logz=45.75+/-0.22 dlogz:0.294>0.1]
6288it [53:03,  1.10s/it, bound:4633 nc:292 ncall:1.6e+06 eff:0.4% logz=45.75+/-0.22 dlogz:0.293>0.1]
6290it [53:03,  1.26it/s, bound:4635 nc:399 ncall:1.6e+06 eff:0.4% logz=45.75+/-0.22 dlogz:0.292>0.1]
6292it [53:03,  1.74it/s, bound:4637 nc:371 ncall:1.7e+06 eff:0.4% logz=45.75+/-0.22 dlogz:0.290>0.1]
6294it [53:04,  2.37it/s, bound:4639 nc:477 ncall:1.7e+06 eff:0.4% logz=45.75+/-0.22 dlogz:0.289>0.1]
6296it [53:08,  1.00it/s, bound:4641 nc:278 ncall:1.7e+06 eff:0.4% logz=45.75+/-0.22 dlogz:0.288>0.1]
6298it [53:08,  1.40it/s, bound:4643 nc:467 ncall:1.7e+06 eff:0.4% logz=45.75+/-0.22 dlogz:0.286>0.1]
6300it [53:09,  1.91it/s, bound:4645 nc:265 ncall:1.7e+06 eff:0.4% logz=45.75+/-0.22 dlogz:0.285>0.1]
6302it [53:09,  2.58it/s, bound:4647 nc:401 ncall:1.7e+06 eff:0.4% logz=45.75+/-0.22 dlogz:0.284>0.1]
6304it [53:13,  1.10it/s, bound:4649 nc:245 ncall:1.7e+06 eff:0.4% logz=45.75+/-0.22 dlogz:0.282>0.1]
6306it [53:13,  1.52it/s, bound:4651 nc:274 ncall:1.7e+06 eff:0.4% logz=45.75+/-0.22 dlogz:0.281>0.1]
6308it [53:13,  2.08it/s, bound:4653 nc:415 ncall:1.7e+06 eff:0.4% logz=45.75+/-0.22 dlogz:0.280>0.1]
6310it [53:18,  1.02s/it, bound:4656 nc:705 ncall:1.7e+06 eff:0.4% logz=45.76+/-0.22 dlogz:0.279>0.1]
6312it [53:18,  1.35it/s, bound:4658 nc:293 ncall:1.7e+06 eff:0.4% logz=45.76+/-0.22 dlogz:0.277>0.1]
6314it [53:18,  1.86it/s, bound:4660 nc:492 ncall:1.7e+06 eff:0.4% logz=45.76+/-0.22 dlogz:0.276>0.1]
6316it [53:18,  2.52it/s, bound:4662 nc:433 ncall:1.7e+06 eff:0.4% logz=45.76+/-0.22 dlogz:0.275>0.1]
6318it [53:23,  1.02s/it, bound:4664 nc:367 ncall:1.7e+06 eff:0.4% logz=45.76+/-0.22 dlogz:0.273>0.1]
6320it [53:23,  1.36it/s, bound:4666 nc:409 ncall:1.7e+06 eff:0.4% logz=45.76+/-0.22 dlogz:0.272>0.1]
6322it [53:23,  1.87it/s, bound:4668 nc:296 ncall:1.7e+06 eff:0.4% logz=45.76+/-0.22 dlogz:0.271>0.1]
6324it [53:24,  2.54it/s, bound:4670 nc:469 ncall:1.7e+06 eff:0.4% logz=45.76+/-0.22 dlogz:0.270>0.1]
6326it [53:29,  1.14s/it, bound:4672 nc:288 ncall:1.7e+06 eff:0.4% logz=45.76+/-0.22 dlogz:0.269>0.1]
6328it [53:30,  1.21it/s, bound:4674 nc:364 ncall:1.7e+06 eff:0.4% logz=45.76+/-0.22 dlogz:0.267>0.1]
6330it [53:30,  1.67it/s, bound:4676 nc:443 ncall:1.7e+06 eff:0.4% logz=45.76+/-0.22 dlogz:0.266>0.1]
6332it [53:30,  2.26it/s, bound:4678 nc:437 ncall:1.7e+06 eff:0.4% logz=45.76+/-0.22 dlogz:0.265>0.1]
6334it [53:35,  1.12s/it, bound:4680 nc:455 ncall:1.7e+06 eff:0.4% logz=45.76+/-0.22 dlogz:0.264>0.1]
6336it [53:35,  1.24it/s, bound:4682 nc:305 ncall:1.7e+06 eff:0.4% logz=45.76+/-0.22 dlogz:0.262>0.1]
6338it [53:36,  1.70it/s, bound:4684 nc:469 ncall:1.7e+06 eff:0.4% logz=45.76+/-0.22 dlogz:0.261>0.1]
6340it [53:36,  2.30it/s, bound:4686 nc:371 ncall:1.7e+06 eff:0.4% logz=45.76+/-0.22 dlogz:0.260>0.1]
6342it [53:41,  1.07s/it, bound:4688 nc:360 ncall:1.7e+06 eff:0.4% logz=45.76+/-0.22 dlogz:0.259>0.1]
6344it [53:41,  1.29it/s, bound:4690 nc:450 ncall:1.7e+06 eff:0.4% logz=45.76+/-0.22 dlogz:0.258>0.1]
6347it [53:41,  2.03it/s, bound:4692 nc:461 ncall:1.7e+06 eff:0.4% logz=45.76+/-0.22 dlogz:0.256>0.1]
6349it [53:41,  2.64it/s, bound:4694 nc:248 ncall:1.7e+06 eff:0.4% logz=45.76+/-0.22 dlogz:0.255>0.1]
6351it [53:46,  1.15it/s, bound:4696 nc:325 ncall:1.7e+06 eff:0.4% logz=45.76+/-0.22 dlogz:0.253>0.1]
6354it [53:46,  1.79it/s, bound:4698 nc:410 ncall:1.7e+06 eff:0.4% logz=45.76+/-0.22 dlogz:0.252>0.1]
6356it [53:46,  2.34it/s, bound:4700 nc:348 ncall:1.7e+06 eff:0.4% logz=45.76+/-0.22 dlogz:0.251>0.1]
6358it [53:51,  1.01it/s, bound:4702 nc:299 ncall:1.7e+06 eff:0.4% logz=45.76+/-0.22 dlogz:0.249>0.1]
6360it [53:51,  1.37it/s, bound:4704 nc:474 ncall:1.7e+06 eff:0.4% logz=45.76+/-0.22 dlogz:0.248>0.1]
6362it [53:51,  1.86it/s, bound:4706 nc:239 ncall:1.7e+06 eff:0.4% logz=45.76+/-0.22 dlogz:0.247>0.1]
6365it [53:51,  2.86it/s, bound:4708 nc:396 ncall:1.7e+06 eff:0.4% logz=45.76+/-0.22 dlogz:0.245>0.1]
6367it [53:57,  1.01it/s, bound:4710 nc:473 ncall:1.7e+06 eff:0.4% logz=45.76+/-0.22 dlogz:0.244>0.1]
6369it [53:57,  1.37it/s, bound:4712 nc:452 ncall:1.7e+06 eff:0.4% logz=45.76+/-0.22 dlogz:0.243>0.1]
6371it [53:57,  1.85it/s, bound:4714 nc:346 ncall:1.7e+06 eff:0.4% logz=45.76+/-0.22 dlogz:0.242>0.1]
6373it [53:57,  2.49it/s, bound:4716 nc:412 ncall:1.7e+06 eff:0.4% logz=45.76+/-0.22 dlogz:0.241>0.1]
6375it [54:02,  1.04s/it, bound:4718 nc:427 ncall:1.7e+06 eff:0.4% logz=45.76+/-0.22 dlogz:0.240>0.1]
6377it [54:02,  1.32it/s, bound:4720 nc:444 ncall:1.7e+06 eff:0.4% logz=45.76+/-0.22 dlogz:0.239>0.1]
6379it [54:02,  1.80it/s, bound:4722 nc:444 ncall:1.7e+06 eff:0.4% logz=45.76+/-0.22 dlogz:0.238>0.1]
6381it [54:03,  2.43it/s, bound:4724 nc:313 ncall:1.7e+06 eff:0.4% logz=45.76+/-0.22 dlogz:0.236>0.1]
6383it [54:08,  1.09s/it, bound:4726 nc:274 ncall:1.7e+06 eff:0.4% logz=45.76+/-0.22 dlogz:0.235>0.1]
6385it [54:08,  1.27it/s, bound:4728 nc:376 ncall:1.7e+06 eff:0.4% logz=45.76+/-0.22 dlogz:0.234>0.1]
6387it [54:08,  1.74it/s, bound:4730 nc:380 ncall:1.7e+06 eff:0.4% logz=45.76+/-0.22 dlogz:0.233>0.1]
6389it [54:08,  2.39it/s, bound:4732 nc:267 ncall:1.7e+06 eff:0.4% logz=45.76+/-0.22 dlogz:0.232>0.1]
6391it [54:13,  1.00it/s, bound:4734 nc:283 ncall:1.7e+06 eff:0.4% logz=45.76+/-0.22 dlogz:0.231>0.1]
6393it [54:13,  1.40it/s, bound:4736 nc:424 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.230>0.1]
6395it [54:13,  1.92it/s, bound:4738 nc:255 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.229>0.1]
6397it [54:13,  2.60it/s, bound:4740 nc:252 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.228>0.1]
6399it [54:19,  1.14s/it, bound:4742 nc:427 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.227>0.1]
6401it [54:19,  1.22it/s, bound:4744 nc:470 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.226>0.1]
6403it [54:20,  1.68it/s, bound:4746 nc:474 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.225>0.1]
6405it [54:20,  2.30it/s, bound:4748 nc:418 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.224>0.1]
6407it [54:25,  1.07s/it, bound:4750 nc:282 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.222>0.1]
6409it [54:25,  1.30it/s, bound:4752 nc:375 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.221>0.1]
6411it [54:25,  1.80it/s, bound:4754 nc:435 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.220>0.1]
6413it [54:25,  2.45it/s, bound:4756 nc:410 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.219>0.1]
6415it [54:30,  1.06s/it, bound:4758 nc:285 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.218>0.1]
6417it [54:31,  1.31it/s, bound:4760 nc:436 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.217>0.1]
6419it [54:31,  1.80it/s, bound:4762 nc:404 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.216>0.1]
6421it [54:31,  2.43it/s, bound:4764 nc:378 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.215>0.1]
6423it [54:36,  1.08s/it, bound:4766 nc:392 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.214>0.1]
6425it [54:36,  1.30it/s, bound:4768 nc:500 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.213>0.1]
6427it [54:36,  1.78it/s, bound:4770 nc:238 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.212>0.1]
6430it [54:41,  1.06it/s, bound:4772 nc:416 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.211>0.1]
6432it [54:41,  1.42it/s, bound:4774 nc:403 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.210>0.1]
6434it [54:41,  1.90it/s, bound:4776 nc:304 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.209>0.1]
6436it [54:41,  2.53it/s, bound:4778 nc:396 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.208>0.1]
6438it [54:47,  1.05s/it, bound:4780 nc:319 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.207>0.1]
6440it [54:47,  1.31it/s, bound:4782 nc:329 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.206>0.1]
6442it [54:47,  1.80it/s, bound:4784 nc:448 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.205>0.1]
6444it [54:47,  2.43it/s, bound:4786 nc:381 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.204>0.1]
6446it [54:53,  1.11s/it, bound:4788 nc:369 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.203>0.1]
6448it [54:53,  1.25it/s, bound:4790 nc:472 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.202>0.1]
6450it [54:53,  1.72it/s, bound:4792 nc:381 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.201>0.1]
6452it [54:53,  2.29it/s, bound:4795 nc:306 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.200>0.1]
6454it [54:58,  1.04s/it, bound:4797 nc:257 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.199>0.1]
6456it [54:58,  1.34it/s, bound:4799 nc:388 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.198>0.1]
6458it [54:58,  1.85it/s, bound:4801 nc:416 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.197>0.1]
6460it [54:58,  2.50it/s, bound:4803 nc:419 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.196>0.1]
6462it [55:04,  1.06s/it, bound:4805 nc:310 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.195>0.1]
6464it [55:04,  1.32it/s, bound:4807 nc:443 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.195>0.1]
6466it [55:04,  1.82it/s, bound:4809 nc:312 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.194>0.1]
6468it [55:04,  2.47it/s, bound:4811 nc:299 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.193>0.1]
6470it [55:10,  1.14s/it, bound:4813 nc:403 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.192>0.1]
6472it [55:10,  1.23it/s, bound:4815 nc:435 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.191>0.1]
6474it [55:10,  1.71it/s, bound:4817 nc:424 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.190>0.1]
6476it [55:10,  2.34it/s, bound:4819 nc:412 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.189>0.1]
6478it [55:15,  1.09s/it, bound:4821 nc:440 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.188>0.1]
6481it [55:15,  1.47it/s, bound:4824 nc:385 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.187>0.1]
6483it [55:15,  1.96it/s, bound:4826 nc:418 ncall:1.7e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.186>0.1]
6485it [55:21,  1.12s/it, bound:4828 nc:421 ncall:1.7e+06 eff:0.4% logz=45.78+/-0.22 dlogz:0.185>0.1]
6487it [55:21,  1.22it/s, bound:4830 nc:262 ncall:1.7e+06 eff:0.4% logz=45.78+/-0.22 dlogz:0.184>0.1]
6489it [55:21,  1.67it/s, bound:4832 nc:464 ncall:1.7e+06 eff:0.4% logz=45.78+/-0.22 dlogz:0.183>0.1]
6491it [55:21,  2.27it/s, bound:4834 nc:395 ncall:1.7e+06 eff:0.4% logz=45.78+/-0.22 dlogz:0.183>0.1]
6493it [55:26,  1.09s/it, bound:4836 nc:354 ncall:1.7e+06 eff:0.4% logz=45.78+/-0.22 dlogz:0.182>0.1]
6495it [55:27,  1.28it/s, bound:4838 nc:351 ncall:1.7e+06 eff:0.4% logz=45.78+/-0.22 dlogz:0.181>0.1]
6497it [55:27,  1.76it/s, bound:4840 nc:281 ncall:1.7e+06 eff:0.4% logz=45.78+/-0.22 dlogz:0.180>0.1]
6499it [55:27,  2.39it/s, bound:4842 nc:294 ncall:1.7e+06 eff:0.4% logz=45.78+/-0.22 dlogz:0.179>0.1]
6501it [55:33,  1.17s/it, bound:4845 nc:429 ncall:1.7e+06 eff:0.4% logz=45.78+/-0.22 dlogz:0.178>0.1]
6503it [55:33,  1.19it/s, bound:4847 nc:365 ncall:1.7e+06 eff:0.4% logz=45.78+/-0.22 dlogz:0.177>0.1]
6505it [55:33,  1.64it/s, bound:4849 nc:439 ncall:1.7e+06 eff:0.4% logz=45.78+/-0.22 dlogz:0.177>0.1]
6507it [55:33,  2.23it/s, bound:4851 nc:386 ncall:1.7e+06 eff:0.4% logz=45.78+/-0.22 dlogz:0.176>0.1]
6509it [55:38,  1.09s/it, bound:4853 nc:326 ncall:1.7e+06 eff:0.4% logz=45.78+/-0.22 dlogz:0.175>0.1]
6511it [55:38,  1.28it/s, bound:4855 nc:277 ncall:1.7e+06 eff:0.4% logz=45.78+/-0.22 dlogz:0.174>0.1]
6513it [55:39,  1.77it/s, bound:4857 nc:281 ncall:1.7e+06 eff:0.4% logz=45.78+/-0.22 dlogz:0.173>0.1]
6515it [55:39,  2.42it/s, bound:4859 nc:473 ncall:1.7e+06 eff:0.4% logz=45.78+/-0.22 dlogz:0.172>0.1]
6517it [55:44,  1.09s/it, bound:4861 nc:371 ncall:1.7e+06 eff:0.4% logz=45.78+/-0.22 dlogz:0.172>0.1]
6519it [55:44,  1.28it/s, bound:4863 nc:360 ncall:1.7e+06 eff:0.4% logz=45.78+/-0.22 dlogz:0.171>0.1]
6521it [55:44,  1.77it/s, bound:4865 nc:416 ncall:1.7e+06 eff:0.4% logz=45.78+/-0.22 dlogz:0.170>0.1]
6523it [55:44,  2.41it/s, bound:4867 nc:445 ncall:1.7e+06 eff:0.4% logz=45.78+/-0.22 dlogz:0.169>0.1]
6525it [55:49,  1.04it/s, bound:4869 nc:397 ncall:1.7e+06 eff:0.4% logz=45.78+/-0.22 dlogz:0.168>0.1]
